-0.0005173807041863599, -0.018209579399512, -0.07105569486845648, 17.90020605169673, -19.53218939953388, 76.77876783398585, 1016, 0, 0, 
-0.0009820236618731499, -0.01705526956975121, -0.0725264334375605, 19.12286835987134, -18.67711740313427, 76.80503064452382, 1016, 0, 0, 
-0.001112030354974209, -0.01650733096949424, -0.07290450620206237, 19.289512371126, -18.59204454005625, 76.78963445203588, 1016, 0, 0, 
-0.001181394903879167, -0.01667346629441561, -0.07300979232288489, 19.6230512829373, -18.54387716425645, 76.85237241162814, 1016, 0, 0, 
-0.00101660577113078, -0.0164627882309804, -0.0737683220074828, 19.81586773567418, -18.53212387726834, 76.86311289158232, 1016, 0, 0, 
-0.0009025765726583544, -0.01592568335732279, -0.07412025714412049, 19.96078386274114, -18.54973428044235, 76.81347271970274, 1016, 0, 0, 
-0.001086569660761105, -0.01565473854149663, -0.07446583835758648, 20.05581973953365, -18.54358102443978, 76.82489779417925, 1016, 0, 0, 
-0.001328499588852184, -0.01596319193090139, -0.07495315810412868, 20.16172102391416, -18.56198009176656, 76.7936734006654, 1016, 0, 0, 
-0.001185276871488378, -0.01605013881194847, -0.07550715462914173, 20.33403620633746, -18.61462130043602, 76.79815585424329, 1016, 0, 0, 
-0.00132552300522752, -0.01578920300899356, -0.0760585831213534, 20.44515622900239, -18.68918692393581, 76.86780624015063, 1016, 0, 0, 
-0.001612527736285845, -0.01621107925761356, -0.0767863919929937, 20.44619397562204, -18.62006393878459, 77.03103145551101, 1016, 0, 0, 
-0.0004586255289919298, -0.01826148755334451, -0.07104369299052109, 18.00393943790861, -19.43271332292984, 77.23303304597182, 1016, 0, 0, 
-0.002432239061030972, -0.01668457285477455, -0.07728194337858094, 20.38336049418409, -18.81031398716123, 77.14945328579458, 1016, 0, 0, 
-0.002599283526960762, -0.01731915848117501, -0.07774613612391093, 20.40987466057551, -18.93619570358966, 77.39449387613945, 1016, 0, 0, 
-0.002391617645726304, -0.01766082424464503, -0.078220881422131, 20.43239558104927, -19.0273010623561, 77.53930299504555, 1016, 0, 0, 
-0.003099332174312559, -0.0178870642057245, -0.07840146281973671, 20.58940667967332, -19.26157307203798, 77.60481016296718, 1016, 0, 0, 
-0.001935788578048292, -0.01791042946502099, -0.07914994951723504, 20.64105997763265, -19.27481788333142, 77.711310960744, 1016, 0, 0, 
-0.001425081176292762, -0.018879147620027, -0.07989721872984923, 20.50012802509158, -19.23429042561395, 77.82164958961422, 1016, 0, 0, 
-0.001428897801506284, -0.0198379739540416, -0.080179561694463, 20.33326416499956, -19.26522260354027, 77.86621130129956, 1016, 0, 0, 
-0.001241937694747026, -0.02035325564776338, -0.08057986759896119, 20.25267759535782, -19.32098042298151, 77.97984850572271, 1016, 0, 0, 
-0.001243513521050826, -0.02082437301650268, -0.0811940967495469, 20.12823585096117, -19.29909017181796, 78.19238524434465, 1016, 0, 0, 
-0.00186530718251702, -0.02111042529219292, -0.08161770225617074, 19.93025330821481, -19.45863900843927, 78.3291121541005, 1016, 0, 0, 
0.0004767969919541691, -0.01887696915232263, -0.07138030597393923, 18.31033673590501, -19.09278763611915, 77.18849748984672, 1016, 0, 0, 
-0.002294993677403033, -0.02142210642942435, -0.08213175711282349, 19.68658645358263, -19.67349643527206, 78.61063094762086, 1016, 0, 0, 
-0.001819755022439679, -0.02223570258944432, -0.08288127233800904, 19.33551769257669, -19.76046248532083, 78.80006725764487, 1016, 0, 0, 
-0.001929171894703437, -0.0235531205715875, -0.08313779258402314, 18.87189592160396, -19.9215607465277, 78.85488566471111, 1016, 0, 0, 
-0.001614635910514043, -0.02437945975737474, -0.08339342426018993, 18.61030099616132, -20.15815449427596, 78.87335397873549, 1016, 0, 0, 
